[2024-11-09 06:13:36] [class-ss-page.php:119] Checking Content Identical:22452fa8817d29ad96f333cdc78bb87ac8fc49de===. Value: FALSE
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/split-negative.svg
[2024-11-09 06:13:36] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 311
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd90900e6-cttnR1.tmp
[2024-11-09 06:13:36] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/split-negative.svg?simply_static_page=270
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/split-negative.svg?simply_static_page=270
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:103] Filesize: 217 bytes
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/split-negative.svg
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd90900e6-cttnR1.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/split-negative.svg
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:36] [class-ss-page.php:119] Checking Content Identical:f58258f80dc518914cd6668caf3f3feb8f81d366===. Value: FALSE
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/split.svg
[2024-11-09 06:13:36] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 311
[2024-11-09 06:13:36] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd90dd95c-kZpxUN.tmp
[2024-11-09 06:13:36] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/split.svg?simply_static_page=271
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/split.svg?simply_static_page=271
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:103] Filesize: 242 bytes
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/split.svg
[2024-11-09 06:13:36] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd90dd95c-kZpxUN.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/split.svg
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:37] [class-ss-page.php:119] Checking Content Identical:1ef8a77b8f3a77ed12663df15277a7e9bf5c5db3===. Value: FALSE
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/tilt.svg
[2024-11-09 06:13:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 311
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd915e32e-Ip2LBU.tmp
[2024-11-09 06:13:37] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/tilt.svg?simply_static_page=272
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/tilt.svg?simply_static_page=272
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:103] Filesize: 160 bytes
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/tilt.svg
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd915e32e-Ip2LBU.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/tilt.svg
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:37] [class-ss-page.php:119] Checking Content Identical:fb2ce617ea197d377cc336a1f1e78234e24b6dda===. Value: FALSE
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg
[2024-11-09 06:13:37] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 311
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd91b3c6e-fCUgvG.tmp
[2024-11-09 06:13:37] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg?simply_static_page=273
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg?simply_static_page=273
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:103] Filesize: 178 bytes
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg
[2024-11-09 06:13:37] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd91b3c6e-fCUgvG.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical-negative.svg
[2024-11-09 06:13:37] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:38] [class-ss-page.php:119] Checking Content Identical:7c47e0ce31b3c07ead551e262a3cdc3b3b3a8b9f===. Value: FALSE
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg
[2024-11-09 06:13:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:27; Total: 311
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd92458de-sN8IQn.tmp
[2024-11-09 06:13:38] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg?simply_static_page=274
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg?simply_static_page=274
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:103] Filesize: 170 bytes
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd92458de-sN8IQn.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/triangle-asymmetrical.svg
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:38] [class-ss-page.php:119] Checking Content Identical:4844f51f07edc0fa0b4f24f56b5616106fd084b2===. Value: FALSE
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg
[2024-11-09 06:13:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:26; Total: 311
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd9284170-vzx9Rv.tmp
[2024-11-09 06:13:38] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg?simply_static_page=275
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg?simply_static_page=275
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:103] Filesize: 178 bytes
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle-negative.svg
[2024-11-09 06:13:38] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd9284170-vzx9Rv.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/triangle-negative.svg
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:38] [class-ss-page.php:119] Checking Content Identical:6031cbcb8e3f97f4b2306dfa150cd5cf7f2a06ec===. Value: FALSE
[2024-11-09 06:13:38] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle.svg
[2024-11-09 06:13:38] [class-ss-task.php:58] [PAGES STATUS] Remaining:25; Total: 311
[2024-11-09 06:13:39] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd9315dd6-NyEzbH.tmp
[2024-11-09 06:13:39] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle.svg?simply_static_page=276
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/triangle.svg?simply_static_page=276
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:103] Filesize: 176 bytes
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/triangle.svg
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd9315dd6-NyEzbH.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/triangle.svg
[2024-11-09 06:13:39] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:39] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:39] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:39] [class-ss-page.php:119] Checking Content Identical:4dba77574c9b3d4e64aae39cef5d6647845dd7ad===. Value: FALSE
[2024-11-09 06:13:39] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/wave-brush.svg
[2024-11-09 06:13:39] [class-ss-task.php:58] [PAGES STATUS] Remaining:24; Total: 311
[2024-11-09 06:13:39] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd93c295c-e0gZbJ.tmp
[2024-11-09 06:13:39] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/wave-brush.svg?simply_static_page=277
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/wave-brush.svg?simply_static_page=277
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:103] Filesize: 3121 bytes
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/wave-brush.svg
[2024-11-09 06:13:39] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd93c295c-e0gZbJ.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/wave-brush.svg
[2024-11-09 06:13:40] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:40] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:40] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:40] [class-ss-page.php:119] Checking Content Identical:361c2579856da48e22f88e877857ec24fecc712a===. Value: FALSE
[2024-11-09 06:13:40] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/waves-negative.svg
[2024-11-09 06:13:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:23; Total: 311
[2024-11-09 06:13:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd949dbf7-HeiMIw.tmp
[2024-11-09 06:13:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/waves-negative.svg?simply_static_page=278
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/waves-negative.svg?simply_static_page=278
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:103] Filesize: 422 bytes
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/waves-negative.svg
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:143] Renaming temp file from C:\WINDOWS\TEMP/672efd949dbf7-HeiMIw.tmp to D:\xampp\htdocs\diploma-batch-76\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1731132683/wp-content/plugins/elementor/assets/shapes/waves-negative.svg
[2024-11-09 06:13:40] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-11-09 06:13:40] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-11-09 06:13:40] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-11-09 06:13:40] [class-ss-page.php:119] Checking Content Identical:1181db2fc33aa3edb1e31848793ace4306d0923c===. Value: FALSE
[2024-11-09 06:13:40] [class-ss-fetch-urls-task.php:72] URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/waves-pattern.svg
[2024-11-09 06:13:40] [class-ss-task.php:58] [PAGES STATUS] Remaining:22; Total: 311
[2024-11-09 06:13:40] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\WINDOWS\TEMP/672efd94dd9a0-04xFxP.tmp
[2024-11-09 06:13:40] [class-ss-page-handler.php:38] URL Prepared:http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/waves-pattern.svg?simply_static_page=279
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/diploma-batch-76/wordpress/wp-content/plugins/elementor/assets/shapes/waves-pattern.svg?simply_static_page=279
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:103] Filesize: 7297 bytes
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: image/svg+xml
[2024-11-09 06:13:40] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/shapes/waves-pattern.svg
